1.0	0.40873313442617626	0.15194058696400017	0.27093619615174236
2.0	0.4089416050165891	0.1290679926207885	0.24026238189410848
3.0	0.41661434867978114	0.09456271011396368	0.18536972580982397
4.0	0.42649419319629656	0.09503503248285243	0.18291193074078752
5.0	0.3517959371358156	0.09874346224311496	0.22005345687979133
6.0	0.37212165768444516	0.1281001708149734	0.2564471474040149
7.0	0.47002399155497526	0.10377618867552557	0.18149797969635836
8.0	0.44121132278442377	0.08144669554536663	0.15671615604579817
9.0	0.31721517881751066	0.13080400892437966	0.29134160893700317
10.0	0.40367685325443714	0.10577196500614756	0.2083278544629144
11.0	0.3417798340022567	0.16471999145058253	0.3245279066649989
12.0	0.3763776049315933	0.11955211720419498	0.24050039561744826
13.0	0.29935000535845685	0.10554948456658232	0.2608050740467526
14.0	0.47298092889785753	0.10566620575720101	0.18301199724161663
15.0	0.42258052931726015	0.11191672414356597	0.20994140985268642
16.0	0.43556004376709473	0.09065980740880661	0.17279570611641223
17.0	0.3366626403853295	0.15005576520593647	0.3075377924112208
18.0	0.38169398707151453	0.08542656479596947	0.18386849251736528
19.0	0.48935321107506724	0.09844682556764747	0.16827270327322505
20.0	0.47715258702635743	0.09316162618226377	0.16387421455604773
21.0	0.30217241691052943	0.08990415364179433	0.23008000655272196
22.0	0.37742930597066887	0.08007817320495285	0.17564341830399197
23.0	0.4048884987533097	0.11384598966205711	0.21990595950568484
24.0	0.4370896820574998	0.10739999622887252	0.19780712436835177
25.0	0.40734561057388796	0.10521795274066659	0.20591857834953955
26.0	0.4683470760583883	0.11959490129868916	0.2037274997764969
27.0	0.32270873609185224	0.08970187927672815	0.21775356403209517
28.0	0.36211807732284096	0.0909932271126689	0.20193218936765192
29.0	0.4050814039111144	0.11066727289096205	0.21519935202100937
30.0	0.44717471441626555	0.1164534927368597	0.20715655423039797
31.0	0.40783097870647916	0.11420810753096075	0.21913464834432567
32.0	0.31972774408757715	0.08656844870125069	0.2132417665927815
33.0	0.41620011803507856	0.1717078616862876	0.29107724192118023
34.0	0.4338723545372486	0.09397426802096567	0.17904372517707476
35.0	0.41610414579510674	0.06976570008209919	0.14436099125919502
36.0	0.38944190651178334	0.08190760542907216	0.17483229712721363
37.0	0.3785039803087708	0.06126137833646919	0.13987220755365237
38.0	0.384060636714101	0.07962996072669788	0.17228033661638925
39.0	0.4237892730087042	0.10053888317122592	0.1923099981070592
40.0	0.45097410824894923	0.08107741893360182	0.15293845557570057
41.0	0.3776869253814219	0.09632934734163258	0.20383600839165597
42.0	0.34648216131329507	0.07914766889309517	0.18645699986562933
43.0	0.3670435307770959	0.10868153445176187	0.22891529006392508
44.0	0.3704047773182396	0.12441550148152661	0.2516213961776848
45.0	0.4186888646483423	0.11607586596729674	0.21769266325942413
46.0	0.31537073020637046	0.08708282869717344	0.21670063774914522
47.0	0.36891261103749295	0.07787382116711151	0.1751711670238577
48.0	0.3288693601638076	0.1310706890481327	0.2848291944456596
49.0	0.35323538084328165	0.12392849006515509	0.25962245933125094
50.0	0.3409708654135463	0.12651951981599868	0.27044569071147123
51.0	0.35828195002675056	0.1330859503468258	0.2709850451185898
52.0	0.3211118066310883	0.06587293765392198	0.17067338219887834
53.0	0.34017465141415587	0.1225846566208778	0.2649510908132642
54.0	0.34830414228141277	0.1332921417472882	0.27612064283206394
55.0	0.47068288937211	0.10444347551750074	0.18232887449835397
56.0	0.2883033728748559	0.18615490023462908	0.39076686566957386
57.0	0.36057485133409495	0.07785245499698777	0.1785522393086441
58.0	0.3370954998433593	0.1269985100079979	0.2733427418497629
59.0	0.3924538866281507	0.09526174200675139	0.19592177776407604
60.0	0.33247599446773535	0.13326415649646803	0.2865768995643162
61.0	0.38850424520671356	0.09269666712283853	0.1931438859797738
62.0	0.32267151547968365	0.0653996431369511	0.16931165078374164
63.0	0.35692957934737257	0.07414800862510945	0.17261684505000874
64.0	0.26984972400963353	0.1438352401935077	0.345549954794711
65.0	0.42776802405715014	0.09715103460866378	0.18576574214211408
66.0	0.40798932337760907	0.1036870472448046	0.2032242983313234
67.0	0.40206862555444245	0.0967200682705187	0.19434394686363393
68.0	0.4463346517980097	0.08320606905500398	0.15759473534737184
69.0	0.40518386501073855	0.10453238406899894	0.20561314192664562
70.0	0.3212366136461499	0.12148565062822501	0.2741862324221212
71.0	0.37836856606602637	0.13900879736126848	0.2687468954497558
72.0	0.40913253879547085	0.0780952667589299	0.16116753676321896
73.0	0.42782160660624496	0.08639441250583982	0.16869749735939996
74.0	0.4375033739060162	0.0864742300385753	0.16605945683900902
75.0	0.39134935548901545	0.10780704556040924	0.21634564239264573
76.0	0.3528156586289408	0.09823338019441968	0.21808716407854398
77.0	0.4073089139759538	0.08945088097659137	0.18052455917328136
78.0	0.40131662766635406	0.10983357206846303	0.21545915764077442
79.0	0.39637087814509814	0.10919208976678477	0.21645412745665557
80.0	0.34929293945431716	0.08348949568301653	0.19390357938072658
81.0	0.37388696776330443	0.08309846573205003	0.18237313740574254
82.0	0.4105063219368459	0.1111763658971438	0.21364541776813614
83.0	0.41049112039804503	0.09885387324157657	0.1945828353254804
84.0	0.4397060288190844	0.10357544976604746	0.19133224428790074
85.0	0.33033522494137235	0.11440267627880543	0.2570395327500642
86.0	0.34060915990173785	0.11268813483567722	0.24912996517669883
87.0	0.24024391186237312	0.16378574732176326	0.40332565536771986
88.0	0.27012728950381265	0.06694218195802636	0.1992714485564392
89.0	0.21850331816822272	0.17960618306188836	0.4480261324624284
90.0	0.3619977317452432	0.0671416421936775	0.15716867811899302
91.0	0.42236504667997316	0.09944471668830605	0.191255201796433
92.0	0.3214987237751484	0.15452310823907411	0.3225922856612632
93.0	0.38880688130855595	0.1075078168390151	0.2168890432933722
94.0	0.3117107463628057	0.0678155168029665	0.17936950525442366
95.0	0.40374180315434915	0.09451690444642571	0.1902914497879613
96.0	0.2540287102386355	0.14501430290681566	0.36282011126548747
97.0	0.41704485197365293	0.09475665959136093	0.18574890325889032
98.0	0.2995966869443653	0.14014046811620817	0.3168661555832559
99.0	0.3618383515477178	0.1409468003704796	0.28023652745102134
100.0	0.3168146652728321	0.1726644062802682	0.3505080740161593
101.0	0.3726021053493025	0.09998646353494067	0.21174883997780103
102.0	0.42241889721155146	0.1217382842283085	0.22379061781374138
103.0	0.32900944547355143	0.11779181495405346	0.2634643392286132
104.0	0.39106997278332717	0.11126667716696334	0.22241644179468353
105.0	0.308721281051636	0.08428015337324604	0.2147093106148738
106.0	0.4104525747150184	0.08938305136035019	0.17973293077364744
107.0	0.3402803986519575	0.11019442760202981	0.24466548812064842
108.0	0.4815037743747238	0.10664808121313549	0.18207368302525204
